wdid,name,wdLabel,gender,dob,dobPrecision,source,sourceDate,pid,position,start,psid
Q10860301,Syahrul Yasin Limpo,Syahrul Yasin Limpo,male,1955-03-16,11,https://setkab.go.id/en/cabinet-profile/,2021-08-27,Q108298207,Minister of Agriculture,2019-10-23,Q10860301-07FF7004-3582-4FA3-A04F-BCEBB89D4CCF
Q12470931,Agus Gumiwang Kartasasmita,Agus Gumiwang Kartasasmita,male,1969-01-03,11,https://setkab.go.id/en/cabinet-profile/,2021-08-27,Q89101302,Minister of Industry,2019-10-23,Q12470931-5C6305C5-A135-4104-AE0B-F0D73E5BB716
Q12471140,Airlangga Hartarto,Airlangga Hartarto,male,1962-10-01,11,https://setkab.go.id/en/cabinet-profile/,2021-08-27,Q108300303,Coordinating Minister for Economic Affairs,2019-10-23,Q12471140-0BEFA7BA-89DC-40FA-A26E-859138EEA9B6
Q12472460,Arifin Tasrif,Arifin Tasrif,male,1953-06-19,11,https://setkab.go.id/en/cabinet-profile/,2021-08-27,Q108298100,Minister of Energy and Mineral Resources,2019-10-23,Q12472460-A4827F11-193E-411A-8B1F-6E41600D3EB7
Q12497177,K.H. Ma’ruf Amin,Ma'ruf Amin,male,1943-03-11,11,https://setkab.go.id/en/cabinet-profile/,2021-08-28,Q3543445,Vice President,2019-10-20,Q12497177-1be2fb0e-4648-3a42-be93-1b836ca62aeb
Q12498731,Moeldoko,Moeldoko,male,1957-07-08,11,https://setkab.go.id/en/cabinet-profile/,2021-08-27,Q108300235,Presidential Chief of Staff,2018-01-17,Q12498731-08DB669F-5B6E-4E6D-BE5C-ED3282D627D8
Q12499368,Muhammad Lutfi,Muhammad Lutfi,male,1969-08-16,11,https://setkab.go.id/en/cabinet-profile/,2021-08-27,Q108298162,Minister of Trade,2020-12-23,Q12499368-05923746-1282-407D-BDFA-52D3635543E3
Q12506342,Pramono Anung Wibowo,Pramono Anung,male,1963-06-11,11,https://setkab.go.id/en/cabinet-profile/,2021-08-27,Q108300203,Cabinet Secretary,2019-10-23,Q12506342-D8395C0A-EC2C-489C-B51E-3888173B1651
Q12506406,Pratikno,Pratikno,male,1962-02-13,11,https://setkab.go.id/en/cabinet-profile/,2021-08-27,Q53938865,Minister of State Secretary,2014-10-27,Q12506406-0697D20F-BD24-4B64-83D7-86190B4D49A1
Q12515797,Sofyan A. Djalil,Sofyan Djalil,male,1953-09-23,11,https://setkab.go.id/en/cabinet-profile/,2021-08-27,Q108300193,Head of the National Land Agency,2019-10-23,Q12515797-D767B048-1874-4C34-8692-4489D5769BF2
Q12515797,Sofyan A. Djalil,Sofyan Djalil,male,1953-09-23,11,https://setkab.go.id/en/cabinet-profile/,2021-08-27,Q108300192,Minister of Agrarian and Spatial Planning,2019-10-23,Q12515797-EEF5C974-CC56-4902-A453-5008945EC896
Q12516581,Suharso Monoarfa,Suharso Monoarfa,male,1954-10-31,11,https://setkab.go.id/en/cabinet-profile/,2021-08-27,Q108300184,Head of the National Development Planning Agency,2019-10-23,Q12516581-5FC17A42-984A-478B-ADF7-C8753A21AE9B
Q12516581,Suharso Monoarfa,Suharso Monoarfa,male,1954-10-31,11,https://setkab.go.id/en/cabinet-profile/,2021-08-27,Q108299521,Minister of National Development Planning,2019-10-23,Q12516581-932BE4D1-CC96-499E-A23D-2CDB7213D7F8
Q12521107,Teten Masduki,Teten Masduki,male,1963-05-06,11,https://setkab.go.id/en/cabinet-profile/,2021-08-27,Q108299534,Minister of Cooperatives and Small and Medium Enterprises,2019-10-23,Q12521107-1CEF334E-1B59-46B7-BB52-1E3505EE0795
Q12521705,Muhammad Tito Karnavian,Tito Karnavian,male,1964-10-26,11,https://setkab.go.id/en/cabinet-profile/,2021-08-27,Q12479867,Minister of Home Affairs,2019-10-23,Q12521705-1ACFF3E3-A842-4D77-944D-FF9FA69BE64D
Q12521725,Tjahjo Kumolo,Tjahjo Kumolo,male,1957-12-01,11,https://setkab.go.id/en/cabinet-profile/,2021-08-27,Q108299788,Minister of State Apparatus Empowerment and Bureaucratic Reform,2019-10-23,Q12521725-9F51D8C3-D71F-498C-8561-BA865768396E
Q12522317,Tri Rismaharini,Tri Rismaharini,female,1961-11-20,11,https://setkab.go.id/en/cabinet-profile/,2021-08-27,Q108298107,Minister of Social Affairs,2020-12-23,Q12522317-F3B18232-DE2C-45FE-8F7E-A2A0A2CFA84E
Q12525045,Yasonna H. Laoly,Yasonna Hamonangan Laoly,male,1953-05-27,11,https://setkab.go.id/en/cabinet-profile/,2021-08-27,Q53920130,Minister of Law and Human Rights,2019-10-23,Q12525045-E5132A88-7260-4FAC-B372-F735B9397F44
Q14917375,Luhut Binsar Pandjaitan,Luhut Binsar Panjaitan,male,1947-09-28,11,https://setkab.go.id/en/cabinet-profile/,2021-08-27,Q108300471,Coordinating Minister for Maritime Affairs and Investment,2016-07-27,Q14917375-4C312973-D622-454B-B471-8C6F380F2A35
Q17410595,Ida Fauziyah,Ida Fauziyah,female,1969-07-17,11,https://setkab.go.id/en/cabinet-profile/,2021-08-27,Q108298641,Minister of Manpower,2019-10-23,Q17410595-4F89C9ED-4E7A-4D5B-88B5-F15F6CF435C1
Q18342668,Retno Lestari Priansari Marsudi,Retno Marsudi,female,1962-11-27,11,https://setkab.go.id/en/cabinet-profile/,2021-08-27,Q19827130,Minister of Foreign Affairs,2014-10-27,Q18342668-3FFCF786-5C21-495F-91BF-E851E2EAC22D
Q18421248,Siti Nurbaya,Siti Nurbaya Bakar,female,1956-08-28,11,https://setkab.go.id/en/cabinet-profile/,2021-08-27,Q108298235,Minister of the Environment and Forestry,2014-10-27,Q18421248-E5B65DE8-4B84-42B9-B102-1600809AB821
Q18421298,Mochamad Basuki Hadimuljono,Basuki Hadimuljono,male,1954-11-05,11,https://setkab.go.id/en/cabinet-profile/,2021-08-27,Q108298684,Minister of Public Works and Public Housing,2014-10-27,Q18421298-4B8DE96A-DD61-4179-BDB1-0E576BBBC4A5
Q2107268,Prabowo Subianto,Prabowo Subianto,male,1951-10-17,11,https://setkab.go.id/en/cabinet-profile/,2021-08-27,Q29076377,Minister of Defense,2019-10-23,Q2107268-7A0A1C7C-2DE6-4D64-9234-D5028EC1AFE4
Q25464675,Nadiem Anwar Makarim,Nadiem Makarim,male,1984-07-04,11,https://setkab.go.id/en/cabinet-profile/,2021-08-27,Q12479877,"Minister of Education, Culture, Research, and Technology",2021-04-28,Q25464675-7CB6E271-D7FF-4517-9BF8-5EA8EEADDD7A
Q25469937,Marshal Hadi Tjahjanto,Hadi Tjahjanto,male,1963-11-08,11,https://setkab.go.id/en/cabinet-profile/,2021-08-27,Q11281667,Commander of the Indonesian National Defense Forces,2017-12-08,Q25469937-af416f32-403f-bd44-1fa5-a3e6bf09437d
Q26236935,Muhadjir Effendy,Muhadjir Effendy,male,1956-07-29,11,https://setkab.go.id/en/cabinet-profile/,2021-08-27,Q108300280,Coordinating Minister for Human Development and Culture,2019-10-23,Q26236935-3D2905C6-344B-4A6C-9CC3-DB88763F03D4
Q28723650,Budi Karya Sumadi,Budi Karya Sumadi,male,1956-12-18,11,https://setkab.go.id/en/cabinet-profile/,2021-08-27,Q57946840,Minister of Transportation,2016-07-27,Q28723650-78D1FC01-960F-4B59-80A6-1F670E1A8699
Q28723955,Police Gen. Listyo Sigit Prabowo,Listyo Sigit Prabowo,male,1969-05-05,11,https://setkab.go.id/en/cabinet-profile/,2021-08-27,Q11282034,Chief of the Indonesian National Police,2021-01-07,Q28723955-563DA5E7-49F0-46CB-A474-7134A9AA5543
Q3177708,Sri Mulyani Indrawati,Sri Mulyani Indrawati,female,1962-08-26,11,https://setkab.go.id/en/cabinet-profile/,2021-08-27,Q57948304,Minister of Finance,2016-07-27,Q3177708-68B25B40-23F9-4B6E-B526-27E0AA7CB0BF
Q3318231,Ir. H. Joko Widodo,Joko Widodo,male,1961-06-21,11,https://setkab.go.id/en/cabinet-profile/,2021-08-28,Q11755916,President,2014-10-20,Q3318231-01f35c31-4861-ae50-61b4-21ce0c4cc639
Q5388188,Erick Thohir,Erick Thohir,male,1970-05-30,11,https://setkab.go.id/en/cabinet-profile/,2021-08-27,Q108299837,Minister of State-Owned Enterprises,2019-10-23,Q5388188-1485C9DE-22C7-451E-8FD9-1FBF6607201A
Q56391957,Yaqut Cholil Qoumas,Yaqut Cholil Qoumas,male,1975-01-04,11,https://setkab.go.id/en/cabinet-profile/,2021-08-27,Q58856162,Minister of Religious Affairs,2020-12-23,Q56391957-CC328E06-A623-4F4F-A2EE-52FDDA495890
Q65204620,Bahlil Lahadalia,Bahlil Lahadalia,male,1976-08-07,11,https://setkab.go.id/en/cabinet-profile/,2021-08-27,Q108299939,Chairman of the Investment Coordinating Board,2019-10-23,Q65204620-93C36A1E-5DF0-4B2C-B2D5-A1B486446FD4
Q65204620,Bahlil Lahadalia,Bahlil Lahadalia,male,1976-08-07,11,https://setkab.go.id/en/cabinet-profile/,2021-08-27,Q108299924,Minister of Investment,2021-04-28,Q65204620-E32EB781-11C2-42FF-80DD-31079DD143A9
Q6892160,Mohammad Mahfud MD,Mahfud MD,male,1957-05-13,11,https://setkab.go.id/en/cabinet-profile/,2021-08-27,Q108300292,"Coordinating Minister for Political, Legal, and Security Affairs",2019-10-23,Q6892160-14BC2F73-D24D-41D4-A8C7-BCF46B6E24DB
Q72061441,A. Halim Iskandar,Abdul Halim Iskandar,male,1962-07-14,11,https://setkab.go.id/en/cabinet-profile/,2021-08-27,Q108299796,"Minister of Villages, Development of Disadvantaged Regions and Transmigration",2019-10-23,Q72061441-7101C3EA-D827-43BB-9D42-48D3A6EAD5E4
Q72061950,Zainuddin Amali,Zainudin Amali,male,1962-03-16,11,https://setkab.go.id/en/cabinet-profile/,2021-08-27,Q108299899,Minister of Youth and Sports,2019-10-23,Q72061950-B9AF873E-337E-44B1-88A9-E4E276A40428
Q72117992,I Gusti Ayu Bintang Darmawati,I Gusti Ayu Bintang Darmawati,female,1968-11-24,11,https://setkab.go.id/en/cabinet-profile/,2021-08-27,Q108299778,Minister of Women’s Empowerment and Child Protection,2019-10-23,Q72117992-8EE5381C-6030-47EE-AE8F-650095E76543
Q72119052,Johnny Gerard Plate,Johnny G. Plate,male,1956-09-10,11,https://setkab.go.id/en/cabinet-profile/,2021-08-27,Q57729161,Minister of Communication and Informatics,2019-10-23,Q72119052-9C3A8A41-9C02-4AED-BB22-CBF7F09714B2
Q73854259,Sakti Wahyu Trenggono,Sakti Wahyu Trenggono,male,1962-01-01,9,https://setkab.go.id/en/cabinet-profile/,2021-08-27,Q108298341,Minister of Maritime Affairs and Fisheries,2020-12-23,Q73854259-9D3484F1-1B76-4208-8351-C6029BEB4CF1
Q7416335,Sandiaga Salahuddin Uno,Sandiaga Uno,male,1969-06-28,11,https://setkab.go.id/en/cabinet-profile/,2021-08-27,Q108299861,Minister of Tourism and Creative Economy,2020-12-23,Q7416335-A5DBA1CD-89FE-4480-98DB-AB9F178B1EAA
Q83236699,ST Burhanuddin,Sanitiar Burhanuddin,male,1954-07-17,11,https://setkab.go.id/en/cabinet-profile/,2021-08-27,Q12490460,Attorney General,2019-10-23,Q83236699-75AD783C-D71E-4B7C-BE0B-E45315265953
Q85989277,Budi Gunadi Sadikin,Budi Gunadi Sadikin,male,1964-05-06,11,https://setkab.go.id/en/cabinet-profile/,2021-08-27,Q108298729,Minister of Health,2020-12-23,Q85989277-81ADA59B-E553-4B18-BF56-C07D44E84FCD
